Cust_Branch,Cust_Phone,Cust_Name,ReceiptNo,ReceiptDate,Total_Package,Total_Weight,Total_Received_Amount,Deleted_Flag
KPO Thamrin City,816960661,IBU LANNY,RTMC2BZ6QX0MNJ,2021-08-25 10:25:00.39541,1,2.0,5000.0,N
KPO Thamrin City,81222032810,RANIA,RTMC2BZ6QXZW78,2021-08-25 10:25:00.39542,1,2.0,5000.0,N
KPO Thamrin City,81318312407,KEMBAR BOUTIQUE,RTMC2BZ6QXZWV8,2021-08-25 10:25:00.39543,1,1.0,5000.0,N
KPO Thamrin City,877292942000,TOKO KHADEEJAH,RTMC2BZ6QZ3YPM,2021-08-25 10:25:00.39544,1,1.0,5000.0,N
KPO Thamrin City,81366312155,MEGA RAZKA,RTMC2BZ6V604NJ,2021-08-25 10:25:00.39545,1,1.0,5000.0,N
KPO Thamrin City,81383983190,GAMIS ASHA COLLECTION,RTMC2BZ6V6QV68,2021-08-25 10:25:00.39546,1,1.0,5000.0,N
KPO Thamrin City,81311358529,D'ROSIE,RTMC2BZ6V70W6M,2021-08-25 10:25:00.39547,1,1.0,5000.0,N
KPO Thamrin City,812981390780,U2C,RTMC2BZ6V70WWM,2021-08-25 10:25:00.39548,1,1.0,5000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMC2BZ6V81Q4M,2021-08-25 10:25:00.39549,1,4.0,20000.0,N
KPO Thamrin City,81288893780,D'LOVERA,RTMC2BZ6VJ801J,2021-08-25 10:25:00.39550,1,4.0,20000.0,N
KPO Thamrin City,87787060575,AR LABEL STORE,RTMC2BZ6VN1PX8,2021-08-25 10:25:00.39551,1,1.0,5000.0,N
KPO Thamrin City,857800080090,FAZZA BOUTIQUE,RTMC2BZ6VNDXBM,2021-08-25 10:25:00.39552,1,1.0,5000.0,N
KPO Thamrin City,812105003250,SHAYARA SYARI,RTMC2BZ6VV8M08,2021-08-25 10:25:00.39553,1,1.0,5000.0,N
KPO Thamrin City,81281063002,ME COLLECTION,RTMC2BZ6VVMGQJ,2021-08-25 10:25:00.39554,1,4.0,20000.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMC2BZ6VW884M,2021-08-25 10:25:00.39555,1,3.0,15000.0,N
KPO Thamrin City,81280684046,MUTIARA HIJAB,RTMC2BZ6VYK0N8,2021-08-25 10:25:00.39556,1,1.0,5000.0,N
KPO Thamrin City,87780800902,MY FASHION,RTMC2BZ6X4JDGJ,2021-08-25 10:25:00.39557,1,4.0,10000.0,N
KPO Thamrin City,81317517950,HUMAYRA MUKENA,RTMC2BZ6XNVJZJ,2021-08-25 10:25:00.39558,1,2.0,10000.0,N
KPO Thamrin City,8114334050,WUNAGO JKT,RTMC2BZ6K6YNBJ,2021-08-25 10:25:00.39559,1,2.0,96000.0,N
KPO Thamrin City,81288030600,ELDOREE,RTMC2BZ6K7B6DJ,2021-08-25 10:25:00.39560,1,1.0,48000.0,N
KPO Thamrin City,813110646500,SANTI,RTMC2BZ6K7YDJM,2021-08-25 10:25:00.39561,1,1.0,5000.0,N
KPO Thamrin City,8128800852,TOKO ATANIA / BETNY,RTMC2BZ6KN4YJM,2021-08-25 10:25:00.39562,1,2.0,10000.0,N
KPO Thamrin City,812882600380,GHR,RTMC2BZ6KNNDE8,2021-08-25 10:25:00.39563,1,1.0,5000.0,N
KPO Thamrin City,81291398099,NEXT UP,RTMC2BZ6KNNDQ8,2021-08-25 10:25:00.39564,1,1.0,5000.0,N
KPO Thamrin City,878885992790,SRIYANI,RTMC2BZ6KV796M,2021-08-25 10:25:00.39565,1,3.0,15000.0,N
KPO Thamrin City,81283658372,HAVIN OLSHOP,RTMC2BZ6KVJKZJ,2021-08-25 10:25:00.39566,1,1.0,5000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMC2WMBN30ZQJ,2021-08-25 10:25:00.39567,1,4.0,10000.0,N
KPO Thamrin City,81519874774,MOMZA,RTMC2WMBN3KBGQ,2021-08-25 10:25:00.39568,1,2.0,5000.0,N
KPO Thamrin City,82174460929,FE ME,RTMC2WMBN3KBJX,2021-08-25 10:25:00.39569,1,2.0,5000.0,N
KPO Thamrin City,8111710123,BAPAK ERWIN,RTMC2WMBN3KBKX,2021-08-25 10:25:00.39570,1,2.0,5000.0,N
KPO Thamrin City,8128625928,BRISHA,RTMC2WMBN3KBZX,2021-08-25 10:25:00.39571,1,6.0,15000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMC2WMBN4G7MJ,2021-08-25 10:25:00.39572,1,13.0,65000.0,N
KPO Thamrin City,2131990440,INDIAN VILLAGE,RTMC2WMBN4G7NJ,2021-08-25 10:25:00.39573,1,1.0,5000.0,N
KPO Thamrin City,81211894651,SUTAN,RTMC2WMBN4G7PJ,2021-08-25 10:25:00.39574,1,5.0,25000.0,N
KPO Thamrin City,8119534350,ZIVANNA FS,RTMC2WMBN7WVMX,2021-08-25 10:25:00.39575,1,4.0,192000.0,N
KPO Thamrin City,81295208460,RISVIANA,RTMC2WMBN7WVPX,2021-08-25 10:25:00.39576,1,4.0,20000.0,N
KPO Thamrin City,81184669840,AGAZIELY,RTMC2WMBNB9M34,2021-08-25 10:25:00.39577,1,3.0,15000.0,N
KPO Thamrin City,821106310770,EFFONI,RTMC2WMBNBBDDJ,2021-08-25 10:25:00.39578,1,1.0,5000.0,N
KPO Thamrin City,81298044459,ISMIFEYFAKIDS,RTMC2WMBNBGGED,2021-08-25 10:25:00.39579,1,1.0,5000.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMC2WMBNBGGW4,2021-08-25 10:25:00.39580,1,4.0,20000.0,N
KPO Thamrin City,857113073880,ES COLLECTION,RTMC2WMBNBGGY4,2021-08-25 10:25:00.39581,1,2.0,10000.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMC2WMBNDE1EJ,2021-08-25 10:25:00.39582,1,4.0,20000.0,N
KPO Thamrin City,877892265790,NOVI,RTMC2WMBNDYNZX,2021-08-25 10:25:00.39583,1,2.0,10000.0,N
KPO Thamrin City,87884031616,NABIL,RTMC2WMBNEJPN0,2021-08-25 10:25:00.39584,1,1.0,5000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMC2WMBNEM884,2021-08-25 10:25:00.39585,1,1.0,5000.0,N
KPO Thamrin City,853156088360,BAPAK ERWIN,RTMC2WMBNEM8V4,2021-08-25 10:25:00.39586,1,1.0,5000.0,N
KPO Thamrin City,812829717350,IDA TC,RTMC2WMBNKNJ8X,2021-08-25 10:25:00.39587,1,1.0,5000.0,N
KPO Thamrin City,85293228654,MIRNA,RTMC2WMBNKNJJX,2021-08-25 10:25:00.39588,1,1.0,5000.0,N
KPO Thamrin City,87877997894,RIRIN,RTMC2WMBNKNZ94,2021-08-25 10:25:00.39589,1,1.0,5000.0,N
KPO Thamrin City,81281562000,DATIK OSLO,RTMC2WMBNKVP54,2021-08-25 10:25:00.39590,1,3.0,15000.0,N
KPO Thamrin City,87888023812,AR LABEL STORE,RTMC2WMBNV9EJQ,2021-08-25 10:25:00.39591,1,2.0,10000.0,N
KPO Thamrin City,81319426363,KAK DIANA,RTMC2WMBNV9EVQ,2021-08-25 10:25:00.39592,1,1.0,5000.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMC2WMBNVQ8PJ,2021-08-25 10:25:00.39593,1,4.0,20000.0,N
KPO Thamrin City,87786615070,AR LABEL STORE,RTMC2WMBNW856Q,2021-08-25 10:25:00.39594,1,4.0,10000.0,N
KPO Thamrin City,812829717350,IDA TC,RTMC2WMBNW8GGX,2021-08-25 10:25:00.39595,1,8.0,33600.0,N
KPO Thamrin City,81297818983,SERUNI,RTMC2WMBNW8GZX,2021-08-25 10:25:00.39596,1,1.0,5000.0,N
KPO Thamrin City,85210946345,ERIS CLOTHING,RTMC2WMBNWM3DJ,2021-08-25 10:25:00.39597,1,1.0,5000.0,N
KPO Thamrin City,87787060575,AR LABEL STORE,RTMC2WMBP3E06X,2021-08-25 10:25:00.39598,1,1.0,5000.0,N
KPO Thamrin City,819087702510,HIJAB ALAISYA / AR,RTMC2WMBPMJEW4,2021-08-25 10:25:00.39599,1,1.0,5000.0,N
KPO Thamrin City,8114334050,MISS YE,RTMC2WMBPPB564,2021-08-25 10:25:00.39600,1,2.0,96000.0,N
KPO Thamrin City,87787060575,AR LABEL STORE,RTMC2WMBPQEBG4,2021-08-25 10:25:00.39601,1,1.0,5000.0,N
KPO Thamrin City,81397702441,RINA MARTINI,RTMC2WMBPQJZEX,2021-08-25 10:25:00.39602,1,1.0,5000.0,N
KPO Thamrin City,878856772730,ALIYA HIJAB,RTMC2WMBPX9NGD,2021-08-25 10:25:00.39603,1,2.0,5000.0,N
KPO Thamrin City,85774624266,S&R,RTMC2WMBQ36MKX,2021-08-25 10:25:00.39604,1,1.0,48000.0,N
KPO Thamrin City,87888023812,AR LABEL STORE,RTMC2WMBQ3DD04,2021-08-25 10:25:00.39605,1,1.0,5000.0,N
KPO Thamrin City,87787060575,AR LABEL STORE,RTMC2WMBQ47184,2021-08-25 10:25:00.39606,1,1.0,5000.0,N
KPO Thamrin City,82233649729,CERILLO,RTMC2WMBQ471V4,2021-08-25 10:25:00.39607,1,1.0,5000.0,N
KPO Thamrin City,214528459,PEGADAIAN KELAPA GADING,RTMC2WMBQ4ZBWX,2021-08-25 10:25:00.39608,1,0.3,6400.0,N
KPO Thamrin City,8787796765000,ALETHA,RTMC2WMBQ7K99X,2021-08-25 10:25:00.39609,1,1.0,5000.0,N
KPO Thamrin City,812829717350,IDA TC,RTMC2WMBQBZ53J,2021-08-25 10:25:00.39610,1,1.0,5000.0,N
KPO Thamrin City,85782324486,SITI SA'ADAH,RTMC2WMBQDMM64,2021-08-25 10:25:00.39611,1,4.0,20000.0,N
KPO Thamrin City,81317517950,HUMAYRA MUKENA,RTMC2WMBQE4674,2021-08-25 10:25:00.39612,1,1.0,5000.0,N
KPO Thamrin City,85781572113,ARGA HIJAB,RTMC2WMBQK6ZG4,2021-08-25 10:25:00.39613,1,1.0,5000.0,N
KPO Thamrin City,81280111231,IRA,RTMC2WMBQKWNEX,2021-08-25 10:25:00.39614,1,1.0,5000.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI24568864M0,2021-08-25 10:25:00.39615,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI245697JXPM,2021-08-25 10:25:00.39616,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI24569B5JZW,2021-08-25 10:25:00.39617,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8111860667,UNIT PEGADAIAN SYARIAH TAMAN UBUD,RTGI24569Q0Y3W,2021-08-25 10:25:00.39618,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI24569Q3ZK0,2021-08-25 10:25:00.39619,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2456E8MQNM,2021-08-25 10:25:00.39620,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGI2456GXBQKM,2021-08-25 10:25:00.39621,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2456MQKGVM,2021-08-25 10:25:00.39622,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2456MZN540,2021-08-25 10:25:00.39623,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI2456P1W4BM,2021-08-25 10:25:00.39624,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2456PMY0DM,2021-08-25 10:25:00.39625,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI25QG031D8P,2021-08-25 10:25:00.39626,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI25QG057Q66,2021-08-25 10:25:00.39627,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QG0X3B06,2021-08-25 10:25:00.39628,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QG0YD8XP,2021-08-25 10:25:00.39629,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI25QG0YX479,2021-08-25 10:25:00.39630,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI25QG574879,2021-08-25 10:25:00.39631,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI25QG5WJWVP,2021-08-25 10:25:00.39632,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QG67MWKP,2021-08-25 10:25:00.39633,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QG7PMNXP,2021-08-25 10:25:00.39634,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGDX9XWP,2021-08-25 10:25:00.39635,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI25QGJE35B6,2021-08-25 10:25:00.39636,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI25QGJNXQ06,2021-08-25 10:25:00.39637,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGJV1PVP,2021-08-25 10:25:00.39638,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGM04ZZ9,2021-08-25 10:25:00.39639,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGM7JV3P,2021-08-25 10:25:00.39640,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI25QGPBP8B6,2021-08-25 10:25:00.39641,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGQVMGG6,2021-08-25 10:25:00.39642,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI25QGW3J0D9,2021-08-25 10:25:00.39643,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI25QGW3J0M9,2021-08-25 10:25:00.39644,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI25QGW8QEE9,2021-08-25 10:25:00.39645,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8111860667,UNIT PEGADAIAN SYARIAH TAMAN UBUD,RTGI25QGWV3649,2021-08-25 10:25:00.39646,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGI25QGZ1ZY06,2021-08-25 10:25:00.39647,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGI25QGZ1ZYG6,2021-08-25 10:25:00.39648,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI25QGZXX4W6,2021-08-25 10:25:00.39649,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2BZ6815008,2021-08-25 10:25:00.39650,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2BZ68EZ1B8,2021-08-25 10:25:00.39651,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ68MB7MM,2021-08-25 10:25:00.39652,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ68QYY6M,2021-08-25 10:25:00.39653,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ6D53VKM,2021-08-25 10:25:00.39654,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6EQ34W8,2021-08-25 10:25:00.39655,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6K7B63J,2021-08-25 10:25:00.39656,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2BZ6KWZZMM,2021-08-25 10:25:00.39657,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI2BZ6KY9V08,2021-08-25 10:25:00.39658,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6QMEPW8,2021-08-25 10:25:00.39659,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2BZ6QXZW78,2021-08-25 10:25:00.39660,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ6V7QZ3J,2021-08-25 10:25:00.39661,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ6V7QZ8J,2021-08-25 10:25:00.39662,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6V81QPM,2021-08-25 10:25:00.39663,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6VW5NYJ,2021-08-25 10:25:00.39664,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2BZ6VYK0W8,2021-08-25 10:25:00.39665,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2BZ6VYW9EM,2021-08-25 10:25:00.39666,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGI2BZ6XN0408,2021-08-25 10:25:00.39667,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM416Y67M,2021-08-25 10:25:00.39668,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM418E7BM,2021-08-25 10:25:00.39669,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGI2QM4303EE5,2021-08-25 10:25:00.39670,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM451XMP5,2021-08-25 10:25:00.39671,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM45EWZX0,2021-08-25 10:25:00.39672,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM46GY5B0,2021-08-25 10:25:00.39673,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM46GY5X0,2021-08-25 10:25:00.39674,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM46W4J40,2021-08-25 10:25:00.39675,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM485Z330,2021-08-25 10:25:00.39676,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2QM488K3V5,2021-08-25 10:25:00.39677,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM48YW8X5,2021-08-25 10:25:00.39678,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM4BWQWBM,2021-08-25 10:25:00.39679,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM4PJ01Z0,2021-08-25 10:25:00.39680,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2QM4PXEE40,2021-08-25 10:25:00.39681,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2QM4XX45Y5,2021-08-25 10:25:00.39682,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2QM4YKWM55,2021-08-25 10:25:00.39683,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2WMB10N5ZX,2021-08-25 10:25:00.39684,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI2WMB1GB88J,2021-08-25 10:25:00.39685,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2WMB3NZ4X4,2021-08-25 10:25:00.39686,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGI2WMB3YPQ5J,2021-08-25 10:25:00.39687,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMB4Y0E64,2021-08-25 10:25:00.39688,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,82114343499,PT MARS USAHA SUKSESINDO,RTGI2WMB644BBJ,2021-08-25 10:25:00.39689,1,0.3,5600.0,N
KPO Tanah Tinggi Tangerang,1,tester,RTGI2WMB64MW9X,2021-08-25 10:25:00.39690,1,1.0,13800.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBE39YG4,2021-08-25 10:25:00.39691,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBE4EW5J,2021-08-25 10:25:00.39692,1,1.0,15200.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2WMBE4YM4X,2021-08-25 10:25:00.39693,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2WMBE4YMWX,2021-08-25 10:25:00.39694,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGI2WMBE7D6P4,2021-08-25 10:25:00.39695,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBE8X734,2021-08-25 10:25:00.39696,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2WMBEDVKBX,2021-08-25 10:25:00.39697,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2WMBEDVKDX,2021-08-25 10:25:00.39698,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGI2WMBEEV1W4,2021-08-25 10:25:00.39699,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85784107907,IBU NURTILAH,RTGI2WMBM0G6V4,2021-08-25 10:25:00.39700,2,0.6,12800.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBM0PBBX,2021-08-25 10:25:00.39701,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBM0PBEX,2021-08-25 10:25:00.39702,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBMGX0Y4,2021-08-25 10:25:00.39703,1,1.0,7800.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBN170W4,2021-08-25 10:25:00.39704,1,1.0,15600.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBN7N474,2021-08-25 10:25:00.39705,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBPE6XN4,2021-08-25 10:25:00.39706,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBPQJZEX,2021-08-25 10:25:00.39707,1,0.3,21300.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGI2WMBPWDPMX,2021-08-25 10:25:00.39708,1,1.0,7800.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBPWDPPX,2021-08-25 10:25:00.39709,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBPYW0BJ,2021-08-25 10:25:00.39710,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGI2WMBPYW0DJ,2021-08-25 10:25:00.39711,1,0.3,0.0,N
